Price,Close,High,Low,Open,Volume,Return_1d,Return_5d,Volatility_5d,Lag1,Lag5,Target
2020-01-08,73.15351867675781,73.4551179960283,71.69860385512754,71.69860385512754,132079200,0.01608655512338375,0.03248795343606914,0.013683479841921383,-0.004703218000145171,0.007306729028528247,1
2020-01-09,74.70734405517578,74.90036463569696,73.87975745537804,74.13068273740295,170108400,0.021240610247113656,0.03089742024054165,0.013223896092380383,0.01608655512338375,0.022816244310529754,1
2020-01-10,74.8762435913086,75.44084394712849,74.37438560790245,74.94139375104534,140644800,0.0022608156971564153,0.043371971270478316,0.010408994715579833,0.021240610247113656,-0.009722210524542696,1
2020-01-13,76.47590637207031,76.50245093143005,75.07407383392189,75.1923057311866,121532000,0.021364089650290685,0.057237884615060075,0.011840713309940163,0.0022608156971564153,0.00796866921895134,0
2020-01-14,75.44322204589844,76.62308154945259,75.32017458987174,76.41316970238127,161954400,-0.01350339440434567,0.04789003977713957,0.015029493315364979,0.021364089650290685,-0.004703218000145171,1
2020-01-15,75.11991882324219,76.12364189473249,74.6880266854858,75.2429736592525,121923600,-0.004285384609628129,0.026880458822128306,0.015546505932144463,-0.01350339440434567,0.01608655512338375,1
2020-01-16,76.0608901977539,76.17188398608877,75.30086181523187,75.66278079388621,108829200,0.01252625654090278,0.01811797969391682,0.013708696855075204,-0.004285384609628129,0.021240610247113656,1
2020-01-17,76.90299224853516,76.90540003571786,76.00301736044453,76.30943957331336,137816400,0.011071419866265586,0.02706797990947596,0.01404403524710739,0.01252625654090278,0.0022608156971564153,0
2020-01-21,76.38180541992188,76.97293540809704,76.24427442355741,76.53139743845387,110843200,-0.006777198303661747,-0.001230465340163689,0.011466609328741413,0.011071419866265586,0.021364089650290685,1
2020-01-22,76.65447235107422,77.2069969045426,76.56036984576589,76.86679204908404,101832400,0.003569789030952064,0.016055124268670173,0.008727088924450035,-0.006777198303661747,-0.01350339440434567,1
2020-01-23,77.02362823486328,77.10324719984139,76.15984382890906,76.70755279875391,104472000,0.004815842735155007,0.025342271949208905,0.0076531039071453325,0.003569789030952064,-0.004285384609628129,1
2020-01-24,76.80164337158203,78.01286327957854,76.61103058846822,77.26972598534742,146537600,-0.002882035920255044,0.009738949569249256,0.006956097604427761,0.004815842735155007,0.01252625654090278,0
2020-01-27,74.54328155517578,75.22368393993314,73.56127252486844,74.81109818347939,161940000,-0.029405123604970718,-0.030684250695125925,0.01384374164130341,-0.002882035920255044,0.011071419866265586,0
2020-01-28,76.65203857421875,76.82334485387435,75.32500212699546,75.42392754574348,162234000,0.028289028535483762,0.0035379257247354357,0.020647773869798863,-0.029405123604970718,-0.006777198303661747,1
2020-01-29,78.25654602050781,79.1034389225781,77.54236118317645,78.28309057876027,216229200,0.020932351913060865,0.020899937346071207,0.022583064477518875,0.028289028535483762,0.003569789030952064,0
2020-01-30,78.14314270019531,78.196224452265,76.90779359376785,77.33968569636842,126743200,-0.001449122483412224,0.014534688783010452,0.02272411834701238,0.020932351913060865,0.004815842735155007,1
2020-01-31,74.67839813232422,77.85604407632879,74.38403693557139,77.43380507723946,199588400,-0.04433843390665726,-0.02764583081881622,0.031369526548696236,-0.001449122483412224,-0.002882035920255044,1
2020-02-03,74.4732666015625,75.63864233347,72.91942738351275,73.42128506732715,173788400,-0.002746865705370971,-0.000939252366579213,0.028345546644085687,-0.04433843390665726,-0.029405123604970718,1
2020-02-04,76.93193817138672,77.12255095912198,75.67245940871321,76.07780703357612,136616400,0.033014149667669246,0.003651561033134909,0.029571021551895876,-0.002746865705370971,0.028289028535483762,1
2020-02-05,77.55927276611328,78.35790705994806,76.95607421407713,78.0587155711189,118826800,0.008154410374128451,-0.008910094935851154,0.027933489088102618,0.033014149667669246,0.020932351913060865,1
2020-02-06,78.4664535522461,78.46886870193435,77.27212521509354,77.82947991175031,105425600,0.011696612845616627,0.004137418087869937,0.02854820416581251,0.008154410374128451,-0.001449122483412224,1
2020-02-07,77.39989471435547,78.2149347676415,76.90893545307632,77.96582750464246,117684000,-0.013592545471428297,0.03644288910976612,0.017455053342637406,0.011696612845616627,-0.04433843390665726,1
2020-02-10,77.76751708984375,77.76751708984375,75.90526089218041,75.98506881434587,109348800,0.004749649555015445,0.04423400018030277,0.016680554009348713,-0.013592545471428297,-0.002746865705370971,0
2020-02-11,77.2983169555664,78.33586413946524,77.08065162389036,78.26331148915241,94323200,-0.0060333690959335495,0.004762375586631951,0.010512772264031927,0.004749649555015445,0.033014149667669246,1
2020-02-12,79.13397216796875,79.13880655058661,77.74815764169257,77.74815764169257,113730400,0.023747673748932163,0.02030317389132974,0.014661787613732945,-0.0060333690959335495,0.008154410374128451,0
2020-02-13,78.57042694091797,78.89692848775306,78.20281470357784,78.40596941742905,94747600,-0.007121407046958406,0.0013250680254415226,0.014643872025249378,0.023747673748932163,0.011696612845616627,0
2020-02-14,78.58981323242188,78.83892050632156,78.08192253766144,78.53901899642953,80113600,0.0002467377645596347,0.015373645176880446,0.012500828762360874,-0.007121407046958406,-0.013592545471428297,0
2020-02-18,77.15079498291016,77.33218399932765,76.08906106405882,76.27045008047632,152531200,-0.018310493311085474,-0.00793033042601965,0.01561441874205011,0.0002467377645596347,0.004749649555015445,0
2020-02-19,78.26815032958984,78.49791270322793,77.39264718918032,77.39264718918032,93984000,0.01448274573096997,0.012546629890802574,0.01677584327310674,-0.018310493311085474,-0.0060333690959335495,0
2020-02-20,77.46520233154297,78.517260139207,76.95973247404322,78.02872169520079,100566000,-0.010258936676868391,-0.021087906883830776,0.012381130000484257,0.01448274573096997,0.023747673748932163,0
2020-02-21,75.71178436279297,77.50149550977896,75.09506456264181,77.05890210716204,129554000,-0.02263491110815863,-0.036383187535363515,0.014971530515827176,-0.010258936676868391,-0.007121407046958406,0
2020-02-24,72.11543273925781,73.56654484289926,69.950861613102,71.8929330165793,222195200,-0.04750055296943323,-0.08238193000938554,0.022362007681563125,-0.02263491110815863,0.0002467377645596347,1
2020-02-25,69.67272186279297,73.16748626275555,69.20111488480276,72.7853633450679,230673600,-0.03387223488343705,-0.09692801119902483,0.02366221036764779,-0.04750055296943323,-0.018310493311085474,1
2020-02-26,70.77799224853516,72.04288097148186,69.29060380017634,69.29785906555418,198054800,0.015863746329859207,-0.0956986724422818,0.024167377463220053,-0.03387223488343705,0.01448274573096997,1
2020-02-27,66.15135955810547,69.16967532004576,66.01592302206369,67.98460193931137,320605600,-0.06536823867768649,-0.14605064510146681,0.030526367817948166,0.015863746329859207,-0.010258936676868391,1
2020-02-28,66.11265563964844,67.33401260273769,62.0035927413547,62.21884455259078,426510000,-0.0005850812245670189,-0.1267851339647178,0.03343713403380939,-0.06536823867768649,-0.02263491110815863,1
2020-03-02,72.26780700683594,72.90387904877242,67.16714840245746,68.26999310714803,341397200,0.09310095484193792,0.002112921767093212,0.059840242906898385,-0.0005850812245670189,-0.04750055296943323,0
2020-03-03,69.97262573242188,73.52301148955354,69.12130192834442,73.4432035732901,319475600,-0.03175938733268824,0.004304466103958404,0.05953178226417745,0.09310095484193792,-0.03387223488343705,0
2020-03-04,73.2182846069336,73.37790783984885,70.89409003325196,71.69461969933852,219178400,0.04638469459361505,0.03447812350807311,0.06275416236516593,-0.03175938733268824,0.015863746329859207,0
2020-03-05,70.84329986572266,72.44677262458974,70.4781009386349,71.47210923904862,187572800,-0.03243704429789429,0.07092734509100929,0.05423179170733116,0.04638469459361505,-0.06536823867768649,0
2020-03-06,69.90248107910156,70.33539821217181,68.01603849038064,68.2022618674925,226176800,-0.013280278987629512,0.0573237514479803,0.05542448087915103,-0.03243704429789429,-0.0005850812245670189,0
2020-03-09,64.37373352050781,67.25660448536854,63.60705963029212,63.788448583610446,286744800,-0.07909229362456283,-0.10923361055610015,0.04532163038022013,-0.013280278987629512,0.09310095484193792,0
2020-03-10,69.01004791259766,69.27608658534605,65.14767122671621,67.02686596637837,285290000,0.07202183466044931,-0.013756491338557941,0.06085762733146272,-0.07909229362456283,-0.03175938733268824,0
2020-03-11,66.61329650878906,68.01362169576068,65.74988307252373,67.08733175658426,255598800,-0.034730470073635056,-0.09020954442736362,0.0555553325186153,0.07202183466044931,0.04638469459361505,0
2020-03-12,60.03493118286133,65.30005115563984,59.97930624666177,61.8996120451793,418474000,-0.09875453806823353,-0.15256726752350125,0.06679198749477862,-0.034730470073635056,-0.03243704429789429,0
2020-03-13,67.22760009765625,67.69921444547847,61.17646208174082,64.06417921518192,370732000,0.11980806462302196,-0.038265894717219306,0.09574612436805631,-0.09875453806823353,-0.013280278987629512,0
2020-03-16,58.578983306884766,62.65902228595154,58.044488683164836,58.51609941564171,322423600,-0.12864681735192562,-0.09001730825161769,0.1073094972569769,0.11980806462302196,-0.07909229362456283,0
2020-03-17,61.154693603515625,62.30348685183075,57.6575122464136,59.860783996429895,324056000,0.04396987027134247,-0.11382913860646737,0.10230016157925843,-0.12864681735192562,0.07202183466044931,0
2020-03-18,59.65763854980469,60.46300623570861,57.347950973526814,57.98886105384675,300233600,-0.02447980629936275,-0.10441846183166503,0.10202525354697249,0.04396987027134247,-0.034730470073635056,0
2020-03-19,59.200523376464844,61.14984961333602,58.67570505810476,59.831757149306796,271857200,-0.007662307534318957,-0.013898705136430434,0.09150616167742916,-0.02447980629936275,-0.09875453806823353,1
2020-03-20,55.442161560058594,60.90559811822868,55.14226370959631,59.78098394677199,401693200,-0.06348528023149858,-0.17530654850802163,0.06455574083405274,-0.007662307534318957,0.11980806462302196,1
2020-03-23,54.26432800292969,55.26317786918558,51.42015002405914,55.16160047962253,336752800,-0.021244365731538095,-0.07365534634412096,0.0387623791420777,-0.06348528023149858,-0.12864681735192562,1
2020-03-24,59.708431243896484,59.90433080067905,56.6659322179662,57.16414681678831,287531200,0.10032563640469072,-0.023649245452780687,0.061542981392595494,-0.021244365731538095,0.04396987027134247,1
2020-03-25,59.37950897216797,62.45828415286656,59.08444921259577,60.644394003218935,303602000,-0.0055088077994368545,-0.004662094987291976,0.060487228233895164,0.10032563640469072,-0.02447980629936275,0
2020-03-26,62.50423812866211,62.56228025300905,59.58266521460016,59.62136242441082,252087200,0.052623021149581284,0.05580549906946697,0.06434273965991054,-0.0055088077994368545,-0.007662307534318957,0
2020-03-27,59.91642379760742,61.882678310331166,59.74954530489737,61.1281011506361,204216800,-0.04140222180978814,0.08070143933154572,0.058292903129470004,0.052623021149581284,-0.06348528023149858,0
2020-03-30,61.626312255859375,61.798028812791074,60.317891949823974,60.64197645935922,167976400,0.02853789244878513,0.13566894724158796,0.05424758929352944,-0.04140222180978814,-0.021244365731538095,1
2020-03-31,61.500545501708984,63.483731229594824,60.94670602705082,61.8173747321562,197002000,-0.0020407963667894435,0.0300144254417285,0.035793729825220694,0.02853789244878513,0.10032563640469072,1
2020-04-01,58.264564514160156,60.15342798886396,57.83406826188775,59.61651626922201,176218400,-0.05261711032236138,-0.018776586019436436,0.0447941554744315,-0.0020407963667894435,-0.0055088077994368545,1
2020-04-02,59.23680877685547,59.290016512254034,57.29473750591379,58.12670897901646,165934000,0.016686716373878197,-0.05227532483606612,0.035576947999661344,-0.05261711032236138,0.052623021149581284,1
2020-04-03,58.385498046875,59.423041606914005,57.795378517377415,58.721672212892855,129880000,-0.014371313167583888,-0.02555102013270616,0.0314594409442977,0.016686716373878197,-0.04140222180978814,1
2020-04-06,63.4788818359375,63.633663246501584,60.313040684944006,60.68065299317754,201820400,0.08723713866366722,0.03006134088287893,0.05153760166939476,-0.014371313167583888,0.02853789244878513,1
2020-04-07,62.7436637878418,65.71119260823201,62.6396691972311,65.49351989948178,202887200,-0.011582088827523651,0.020213126176226615,0.05212831809725592,0.08723713866366722,-0.0020407963667894435,1
2020-04-08,64.34956359863281,64.66396824725281,63.17900080091498,63.544192303076315,168895200,0.02559461328591084,0.10443739063721669,0.04104687541662535,-0.011582088827523651,-0.05261711032236138,1
2020-04-09,64.81390380859375,65.31696001402688,64.0182161815665,64.98562401276064,161834800,0.007215903014621272,0.0941491472430116,0.04149519726186026,0.02559461328591084,0.016686716373878197,1
2020-04-13,66.0860595703125,66.19489592354667,64.29151446730144,64.89131008954301,131022800,0.01962782191727941,0.13189168168532328,0.03726689150570687,0.007215903014621272,-0.014371313167583888,1
2020-04-14,69.42361450195312,69.71383985781922,67.24694647516952,67.71856083326759,194994800,0.050503161382918105,0.0936489820564248,0.02295544914993183,0.01962782191727941,0.08723713866366722,0
2020-04-15,68.78997039794922,69.2494877739681,67.87093564591146,68.29901107744294,131154400,-0.009127212815836283,0.096365214351398,0.022170115703640202,0.050503161382918105,-0.011582088827523651,0
2020-04-16,69.3365707397461,69.70176972834132,68.28693363859223,69.50344925898898,157125200,0.0079459307604699,0.07749869404272447,0.02221538844020161,-0.009127212815836283,0.02559461328591084,0
2020-04-17,68.39573669433594,69.39942831156146,66.95913534892303,68.85284047730217,215250000,-0.013569088222455727,0.05526334127812982,0.025753554258408796,0.0079459307604699,0.007215903014621272,1
2020-04-20,66.9760971069336,68.12489452748022,66.95675218737631,67.22279096091405,130015200,-0.02075625844556339,0.01346785604116918,0.028578734929099577,-0.013569088222455727,0.01962782191727941,1
2020-04-21,64.90582275390625,67.05346978399236,64.19477725392538,66.81887303902265,180991600,-0.030910644878604288,-0.06507572071056278,0.014444751378532196,-0.02075625844556339,0.050503161382918105,1
2020-04-22,66.77532196044922,67.2106524991791,65.83210087271084,66.17310561229915,116862400,0.028803258740456528,-0.029286950202846107,0.023983725410268934,-0.030910644878604288,-0.009127212815836283,1
2020-04-23,66.51655578613281,68.14180153410112,66.47785858014103,66.71971058203668,124814400,-0.003875176737742625,-0.04067139351610238,0.02285885813594713,0.028803258740456528,0.0079459307604699,1
2020-04-24,68.43687438964844,68.44655053818545,66.99301736634283,67.04139072828913,126161200,0.028869784083378036,0.0006014657828212755,0.027674406826754948,-0.003875176737742625,-0.013569088222455727,1
2020-04-27,68.48524475097656,68.81658086164907,67.70648089449013,68.1539012595656,117087600,0.0007067879963764678,0.022532630434309642,0.025113448607568315,0.028869784083378036,-0.02075625844556339,1
2020-04-28,67.37511444091797,69.12854111634766,67.28321689774812,68.9471521499239,112004800,-0.016209773566484342,0.03804422441995947,0.020298188807385716,0.0007067879963764678,-0.030910644878604288,1
2020-04-29,69.58807373046875,70.05726716798014,68.65936300137292,68.86251778141856,137280800,0.03284535110498932,0.04212262385923826,0.021401349085928133,-0.016209773566484342,0.028803258740456528,1
2020-04-30,71.05613708496094,71.23269175777668,69.73804769719284,70.12742599739215,183064000,0.021096479264224977,0.06824738961866883,0.020703314731687777,0.03284535110498932,-0.003875176737742625,1
2020-05-01,69.91214752197266,72.31373570217666,69.13338391918131,69.23012322658217,240616800,-0.016099799537658943,0.021556699447211614,0.022059758562927544,0.021096479264224977,0.028869784083378036,1
2020-05-04,70.90132904052734,71.02951029776773,69.24706234339718,69.9363419790523,133568000,0.014148921948704318,0.0352789027524989,0.022304552595323806,-0.016099799537658943,0.0007067879963764678,1
2020-05-05,71.96548461914062,72.79745613687825,71.21574190038736,71.36085458478117,147751200,0.015008965177577993,0.06813153812522277,0.018102108291919917,0.014148921948704318,-0.016209773566484342,1
2020-05-06,72.70797729492188,73.33920755337681,72.28231535832381,72.66685920210755,142333600,0.010317344206194123,0.04483388312395675,0.014496753320410805,0.015008965177577993,0.03284535110498932,1
2020-05-07,73.46013641357422,73.80599044082199,73.0320609589904,73.33437600959047,115215200,0.010344932518221439,0.033832395444447716,0.012949104211874181,0.010317344206194123,0.021096479264224977,1
2020-05-08,75.20858764648438,75.26193940487305,73.79234971555809,74.11973516927421,133838400,0.02380136109558162,0.07575850996205058,0.005509202555884488,0.010344932518221439,-0.016099799537658943,0
2020-05-11,76.39202117919922,76.88672941017224,74.50773979704356,74.71629936167047,145946400,0.015735351104817052,0.07744131475354132,0.005513461896078106,0.02380136109558162,0.014148921948704318,0
2020-05-12,75.51901245117188,77.52696763422976,75.39775910098548,77.07590132316346,162301200,-0.011428009294052521,0.04937822417006443,0.013061862331477615,0.015735351104817052,0.015008965177577993,1
2020-05-13,74.6072006225586,76.6200111005404,73.53047005378731,75.69848100436312,200622400,-0.01207393739692808,0.026121251041450355,0.01626595647575552,-0.011428009294052521,0.010317344206194123,1
2020-05-14,75.06551361083984,75.12614027584165,73.12303289595279,73.84570540703209,158929200,0.006143012798454528,0.021853719250227055,0.01604564786158051,-0.01207393739692808,0.010344932518221439,1
2020-05-15,74.62171936035156,74.66779621600826,72.80291948142614,72.83687396484294,166348400,-0.005912092372924116,-0.007803208443314613,0.012096619336868532,0.006143012798454528,0.02380136109558162,1
2020-05-18,76.37992095947266,76.75338341225793,75.25469353128105,75.94583922224601,135178400,0.023561526244533004,-0.00015839638145165313,0.015034938011861773,-0.005912092372924116,0.015735351104817052,1
2020-05-19,75.93854522705078,77.24322494712233,75.90701817457786,76.39687900327164,101729600,-0.005778687996496723,0.005555326562965313,0.014141710162723392,0.023561526244533004,-0.011428009294052521,1
2020-05-20,77.41541290283203,77.48573451404336,76.75821444789756,76.79701640617802,111504800,0.019448195529233825,0.03763996312474349,0.013772988993001894,-0.005778687996496723,-0.01207393739692808,0
2020-05-21,76.8382568359375,77.81798607126746,76.60059758260323,77.27719341349972,102688800,-0.007455312130401626,0.02361594745475326,0.015357498315471474,0.019448195529233825,0.006143012798454528,1
2020-05-22,77.33296203613281,77.41541342276373,76.47448628011443,76.57633494565745,81803200,0.006438266829134287,0.0363331574107606,0.014155506258456624,-0.007455312130401626,-0.005912092372924116,1
2020-05-26,76.80913543701172,78.63035538202438,76.75335624215153,78.45090282570622,125522000,-0.006773652338266101,0.005619467422161906,0.011700734890132174,0.006438266829134287,0.023561526244533004,1
2020-05-27,77.143798828125,77.28930432080578,75.92641792081989,76.66606775831522,112945200,0.0043570779596617815,0.0158714339005388,0.011054845481591224,-0.006773652338266101,-0.005778687996496723,1
2020-05-28,77.17776489257812,78.43637538186252,76.54239845998111,76.81885227689466,133560800,0.0004402954608029308,-0.0030697764352454193,0.006330507783500211,0.0043570779596617815,0.019448195529233825,1
2020-05-29,77.10256958007812,77.88101390169892,76.74608448687897,77.42025271883264,153532400,-0.0009743131665533866,0.003439858672288354,0.005124162012555095,0.0004402954608029308,-0.007455312130401626,1
2020-06-01,78.05077362060547,78.17202695622836,76.92553911368113,77.05649478835441,80791200,0.012297956419500933,0.009282090916642671,0.00706708441789728,-0.0009743131665533866,0.006438266829134287,1
2020-06-02,78.412109375,78.43636152325215,77.34265402331467,77.78401795906733,87642800,0.00462949612967245,0.0208695740274647,0.005164360676267113,0.012297956419500933,-0.006773652338266101,1
2020-06-03,78.8437728881836,79.1056842545279,78.15990225471617,78.73222188437157,104491200,0.005505061866390992,0.022036431779125953,0.005201249543926164,0.00462949612967245,0.0043570779596617815,1
2020-06-04,78.16474914550781,78.96501817057388,77.79128681347618,78.66673971249166,87560400,-0.008612268512806609,0.012788453439970038,0.007827747603461256,0.005505061866390992,0.0004402954608029308,1
2020-06-05,80.39096069335938,80.45158736054894,78.3854332069865,78.4145328231229,137250400,0.02848101698257044,0.042649565782187704,0.013513306420180893,-0.008612268512806609,-0.0009743131665533866,1
2020-06-08,80.86626434326172,80.90021882614607,79.37727738076912,80.08782007948885,95654400,0.0059124016655967004,0.036072553698724086,0.01336082251589154,0.02848101698257044,0.012297956419500933,1
2020-06-09,83.41989135742188,83.81275109320447,80.51466534056526,80.54619240096828,147712400,0.03157839718328659,0.0638649058460159,0.017010328097762976,0.0059124016655967004,0.00462949612967245,1
2020-06-10,85.56607818603516,86.03411442316352,83.92915767319556,84.36809428532175,166651600,0.025727518864987475,0.08526108088948448,0.017311154445663446,0.03157839718328659,0.005505061866390992,0
2020-06-11,81.45800018310547,85.13440269433788,81.35615151209016,84.71001596343379,201662400,-0.04801059122983331,0.042132176890468775,0.03327349104967211,0.025727518864987475,-0.008612268512806609,1
2020-06-12,82.1612548828125,84.34381486093497,81.05057761692748,83.59689759140369,200146000,0.008633341085298119,0.0220210602558375,0.031463983524949446,-0.04801059122983331,0.02848101698257044,1
2020-06-15,83.17738342285156,83.82972713796804,80.65288740054817,80.81537017078598,138808800,0.01236749050983188,0.02857952074773218,0.031654522769150255,0.008633341085298119,0.0059124016655967004,1
2020-06-16,85.38177490234375,85.65338868409667,83.59692874085177,85.23142189860836,165428800,0.02650229411865057,0.023518174298692962,0.03069842370692326,0.01236749050983188,0.03157839718328659,1
2020-06-17,85.26292419433594,86.18687406891311,85.14167085225792,86.12624739787411,114406400,-0.001391991536176751,-0.0035429225941630005,0.028443338045197962,0.02650229411865057,0.025727518864987475,1
2020-06-18,85.29689025878906,85.71400210817573,84.68819603071728,85.21928633315488,96820400,0.0003983685144988147,0.047127232034353206,0.011172852848916122,-0.001391991536176751,-0.04801059122983331,1
2020-06-19,84.80944061279297,86.4681854978016,83.70118325430472,86.0025767936151,264476000,-0.0057147411179607754,0.032231563816273345,0.013069139465221537,0.0003983685144988147,0.008633341085298119,1
2020-06-22,87.02837371826172,87.17145177573371,85.15622179560962,85.2022986582704,135445200,0.02616375122198411,0.04629852655778732,0.015805429314307676,-0.0057147411179607754,0.01236749050983188,1
2020-06-23,88.88597869873047,90.3046443458434,87.85289780891296,88.27243705588172,212155600,0.021344820098355477,0.0410415899692258,0.014508329037098462,0.02616375122198411,0.02650229411865057,0
2020-06-24,87.31694030761719,89.43402594153021,86.94347800938374,88.51492370266389,192623200,-0.017652259828643713,0.024090378469774576,0.018467002622826956,0.021344820098355477,-0.001391991536176751,1
2020-06-25,88.47615051269531,88.51495247583935,86.71312932901027,87.47217654394532,137522400,0.013275891264561412,0.03727287412542757,0.01857848061547336,-0.017652259828643713,0.0003983685144988147,0
2020-06-26,85.75765228271484,88.5925564218204,85.60971933565048,88.3718744192934,205256800,-0.030725774281854634,0.01118049668846477,0.025205575279513212,0.013275891264561412,-0.0057147411179607754,1
2020-06-29,87.73405456542969,87.82863571022152,85.187734768743,85.6654731599595,130646000,0.02304636647700309,0.008108629599956396,0.0245020604097286,-0.030725774281854634,0.02616375122198411,1
2020-06-30,88.4664306640625,88.75259416052774,87.30240160297599,87.32179888035039,140223200,0.008347683260057526,-0.004720069923401349,0.022527725161718203,0.02304636647700309,0.021344820098355477,1
2020-07-01,88.29911804199219,89.08726487998509,88.25062113854636,88.54405219679813,110737200,-0.001891255483174814,0.011248421336281345,0.0205892182412162,0.008347683260057526,-0.017652259828643713,1
2020-07-02,88.29911804199219,89.84146462563768,88.18514698857149,89.20609820497056,114041600,0.0,-0.002000906116250145,0.019673394090083535,-0.001891255483174814,0.013275891264561412,1
2020-07-06,90.66114044189453,91.12917664404557,89.69596101404703,89.72748807234947,118655600,0.026750237740529315,0.05717843281220536,0.013106202428307734,0.0,-0.030725774281854634,1
2020-07-07,90.37980651855469,91.81786921726585,90.26825552862256,91.03942492110637,112424400,-0.003103136823214281,0.03015649927761932,0.012421964945841255,0.026750237740529315,0.02304636647700309,1
2020-07-08,92.48477172851562,92.51629878115334,91.26981088874352,91.35711714225694,117092000,0.023290215934781866,0.04542221308455585,0.014708723210558562,-0.003103136823214281,0.008347683260057526,1
2020-07-09,92.88249969482422,93.4305598406817,91.83486890517743,93.37720806711494,125642800,0.004300469784107808,0.0519074454475561,0.013793755109611863,0.023290215934781866,-0.001891255483174814,1
2020-07-10,93.04497528076172,93.10318192525366,91.86639619002682,92.47751045180962,90257200,0.0017492594027004316,0.05374750443727594,0.013487655233984763,0.004300469784107808,0.0,1
2020-07-13,92.61573791503906,96.9590339515966,92.40233082748179,94.34965940036575,191649200,-0.0046132245661567595,0.02155937443117928,0.011195797553850867,0.0017492594027004316,0.026750237740529315,1
2020-07-14,94.14837646484375,94.33995142456507,91.0636910214966,91.99733587271359,170989200,0.01654835975296831,0.04169703489590226,0.011384108524926115,-0.0046132245661567595,-0.003103136823214281,0
2020-07-15,94.79586029052734,96.27272509234513,93.59787669220981,96.02294350650172,153198000,0.0068772702195811775,0.0249888551252071,0.007751704628668232,0.01654835975296831,0.023290215934781866,0
2020-07-16,93.6294174194336,94.48546583387535,93.0304255327924,93.66821938221526,110577600,-0.01230478701832416,0.008041533411174973,0.01099158067498153,0.0068772702195811775,0.004300469784107808,0
2020-07-17,93.44025421142578,94.23567587629981,92.96736319511449,94.08047543961847,92186800,-0.002020339474723132,0.0042482566035544345,0.01111181035919447,-0.01230478701832416,0.0017492594027004316,0
2020-07-20,95.4094009399414,95.54763152313923,93.18319140296002,93.52755414344499,90318000,0.02107385885380908,0.030164020584332096,0.013589000238171695,-0.002020339474723132,-0.0046132245661567595,0
2020-07-21,94.09259796142578,96.27515822341762,93.84281636080428,96.19998173978415,103433200,-0.013801606189148274,-0.0005924531628943575,0.014468691145864765,0.02107385885380908,0.01654835975296831,0
2020-07-22,94.35692596435547,95.0383691628231,93.70700981931506,93.79430867429807,89001600,0.002809232699027442,-0.004630311121462949,0.014092298480911269,-0.013801606189148274,0.0068772702195811775,0
2020-07-23,90.0621566772461,94.16779411831395,89.25218503222052,94.09019018328048,197004400,-0.04551620607830931,-0.038099785735151714,0.024686606334947382,0.002809232699027442,-0.01230478701832416,1
2020-07-24,89.83901977539062,90.18338250647658,86.47302597872792,88.2603063707244,185438800,-0.0024775878136598095,-0.0385405034096622,0.02466210898471933,-0.04551620607830931,-0.002020339474723132,1
2020-07-27,91.96823120117188,92.06038492393321,90.67810128466274,90.90120328645872,121214000,0.02370029672078533,-0.036067407455327105,0.025440740505551052,-0.0024775878136598095,0.02107385885380908,1
2020-07-28,90.45744323730469,91.7160538347521,90.4525883659493,91.5390212468066,103625600,-0.016427280857043813,-0.038633801200933626,0.02564106965716656,0.02370029672078533,-0.013801606189148274,1
2020-07-29,92.19134521484375,92.37565266958501,90.9036352682461,90.94000979201954,90329200,0.019168151513970777,-0.022950946391892768,0.02821319712774908,-0.016427280857043813,0.002809232699027442,1
2020-07-30,93.30687713623047,93.41115323756709,90.95698669984957,91.36439616603701,158130000,0.012100180540668637,0.03602756783420613,0.01651825887756489,0.019168151513970777,-0.04551620607830931,1
2020-07-31,103.07504272460938,103.2253956841153,97.80294239807122,99.80120250061277,374336800,0.10468859196859759,0.14733044708535936,0.04528280627056699,0.012100180540668637,-0.0024775878136598095,1
2020-08-03,105.67232513427734,108.29139529263608,104.6586486108257,104.95692720176675,308151200,0.02519797558180259,0.14900899749968066,0.04524685208396024,0.10468859196859759,0.02370029672078533,1
2020-08-04,106.37799835205078,107.4692785886528,105.13878516833616,105.86145785594432,173071600,0.006677937831657932,0.17600049863205114,0.0403716925971678,0.02519797558180259,-0.016427280857043813,0
2020-08-05,106.76356506347656,107.08367565483033,105.63348305512756,106.09909913352544,121776800,0.0036244967699972097,0.15806494432501816,0.04230953328855404,0.006677937831657932,0.019168151513970777,1
2020-08-06,110.48845672607422,110.98317238877529,106.50650148026948,107.09579089278216,202428800,0.03488916523519059,0.18414054909112654,0.041046169139095603,0.0036244967699972097,0.012100180540668637,1
2020-08-07,107.9764404296875,110.46661589150919,107.179584578467,110.00988008396922,198045600,-0.022735554200151165,0.04755174070772328,0.022207250684619744,0.03488916523519059,0.10468859196859759,1
2020-08-10,109.54583740234375,110.56377296029083,106.8953185016276,109.42193363794506,212403600,0.014534624094023618,0.03665588187961566,0.0207935354993133,-0.022735554200151165,0.02519797558180259,1
2020-08-11,106.28797149658203,109.30776282738468,106.02801970691873,108.80973072656776,187902400,-0.029739750802178944,-0.0008462920609844105,0.026659607397216872,0.014534624094023618,0.006677937831657932,1
2020-08-12,109.82038879394531,110.07790879616837,107.18444536818468,107.37879756886053,165598000,0.03323440317493387,0.028631712781896246,0.030627567507603724,-0.029739750802178944,0.0036244967699972097,1
